family,seed,outer,pair,n_train,config,inner_auroc,inner_AP
catboost,17,49,GCS1|VPS28,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7047101449275363,0.26503679248042045
catboost,17,50,OST5|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7031893004115227,0.32468524901782625
catboost,17,51,DIE2|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.724924924924925,0.20518083622154015
catboost,17,52,ALG5|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6818181818181818,0.30285699975079117
catboost,17,53,ALG8|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7495495495495496,0.29842309224662167
catboost,17,54,ALG12|ROT2,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7196438208310847,0.26278291082163246
catboost,17,55,ALG9|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7072704081632654,0.3539590746445449
catboost,17,56,ALG6|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7243243243243243,0.3326222944736192
catboost,17,57,ALG3|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7026443604964923,0.24751019866468768
catboost,17,58,OST3|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6718106995884774,0.2882784892989412
catboost,17,59,DIE2|OST5,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7585227272727273,0.2822809514042734
catboost,17,60,ALG5|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.692390717754992,0.2959237789315202
catboost,17,61,ALG8|OST5,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7085227272727274,0.3211437629024279
catboost,17,62,ALG12|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.712962962962963,0.2701467708298611
catboost,17,63,ALG9|OST5,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.681981981981982,0.30030954701604334
catboost,17,64,ALG6|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8284090909090909,0.43088339495067074
catboost,17,65,ALG3|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.698559670781893,0.27680852414885104
catboost,17,66,ALG12|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8111111111111111,0.31655187297224596
catboost,17,67,ALG3|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7855855855855856,0.33012277054029066
catboost,17,68,DIE2|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7982954545454546,0.31258382997477163
catboost,17,69,HRD1|UBC7,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7304964539007093,0.28206383059863493
catboost,17,70,ALG12|ALG5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6971590909090909,0.21659548875659926
catboost,17,71,ALG5|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8267528931245745,0.37922883870107177
catboost,17,72,ALG3|ALG5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6369318181818182,0.18979435870501155
catboost,17,73,ALG5|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6594711279007015,0.27170492291413406
catboost,17,74,PMT1|PMT2,166,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7142857142857142,0.2692739581067989
catboost,17,75,ALG12|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6804804804804805,0.18786115833210318
catboost,17,76,ALG3|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7363363363363364,0.24146912259921335
catboost,17,77,ALG8|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6857954545454545,0.2806166933181925
catboost,17,78,ALG12|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7807807807807807,0.2817558761012243
catboost,17,79,ALG12|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7427983539094651,0.2984983025815812
catboost,17,80,ALG9|OST3,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.6723723723723724,0.30646221840911936
catboost,17,81,ALG3|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7801801801801802,0.33117911736607347
catboost,17,82,ALG6|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7522727272727273,0.4043402523830428
catboost,17,83,ALG3|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6805555555555556,0.2925155147742321
catboost,29,0,CWH41|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.710495283018868,0.32813256328427737
catboost,29,1,CWH41|ROT2,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.654320987654321,0.3098394219617885
catboost,29,2,MNN2|MNS1,140,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7293346774193549,0.28040912129964546
catboost,29,3,ANP1|MNN2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7581018518518519,0.31165379659174813
catboost,29,4,MNS1|ROT2,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7028301886792453,0.29826446454575634
catboost,29,5,STP22|VPS28,158,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7014492753623189,0.2789773448136449
catboost,29,6,BTS1|HMG1,166,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6633561643835617,0.2516406460480073
catboost,29,7,ALG5|DIE2,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7915915915915916,0.3358348008766319
catboost,29,8,ALG5|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7705705705705704,0.2624627430418711
catboost,29,9,ALG5|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8294294294294293,0.36239214221372096
catboost,29,10,ALG8|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7710459183673469,0.3343731245901896
catboost,29,11,ALG9|DIE2,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7968005445881552,0.3967066595145413
catboost,29,12,ALG8|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7991831177671886,0.37589831839803006
catboost,29,13,ALG12|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6918918918918919,0.1944322925974451
catboost,29,14,ALG6|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8699795779441797,0.4755974332028108
catboost,29,15,ALG6|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8762755102040816,0.5246719274016494
catboost,29,16,ALG6|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8654336734693877,0.5887967875036839
catboost,29,17,ALG12|ALG3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7685185185185185,0.2857820590438986
catboost,29,18,ALG3|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6558558558558558,0.2185752391642966
catboost,29,19,OST3|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7292452830188679,0.34601023203274023
catboost,29,20,ANP1|MNS1,140,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7293346774193549,0.28040912129964546
catboost,29,21,MNS1|OST5,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7399764150943396,0.33417783827163805
catboost,29,22,DIE2|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7551164431898376,0.2273170999047613
catboost,29,23,ALG5|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7162698412698413,0.310307212962729
catboost,29,24,ALG8|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6788990825688073,0.306678663450173
catboost,29,25,ALG12|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7476635514018692,0.26307954720685156
catboost,29,26,ALG9|MNS1,122,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.6803030303030303,0.2770960485613707
catboost,29,27,ALG6|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.781227946365561,0.37049661956109664
catboost,29,28,ALG3|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6834890965732088,0.2565011720803871
catboost,29,29,MNS1|OST3,122,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.6875,0.29839374204271396
catboost,29,30,PCT1|PSD2,166,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7277504105090312,0.27428002662745987
catboost,29,31,DOA4|STP22,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6909420289855073,0.2547484767059651
catboost,29,32,GCS1|STP22,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7293478260869565,0.27991737269332195
catboost,29,33,GOS1|TLG2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7166497804795677,0.2968165080432048
catboost,29,34,SEC22|TLG2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7166497804795677,0.2968165080432048
catboost,29,35,DOA4|GCS1,158,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7372262773722629,0.2942345499810617
catboost,29,36,DOA4|VPS28,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7188405797101449,0.2830280651425274
catboost,29,37,CWH41|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.706275720164609,0.3412912216407892
catboost,29,38,CWH41|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7027027027027026,0.25982457672935055
catboost,29,39,ALG5|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7045454545454546,0.29306162841230976
catboost,29,40,ALG8|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6780780780780781,0.2640529955094554
catboost,29,41,ALG12|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7409606044252564,0.2750779512758852
catboost,29,42,ALG9|CWH41,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.685905612244898,0.41347757479331226
catboost,29,43,ALG6|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7465465465465466,0.3446193107094025
catboost,29,44,ALG3|CWH41,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.6341068537506747,0.21837288751741402
catboost,29,45,CWH41|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6887860082304527,0.2963252262032535
catboost,29,46,UBC7|UFD2,162,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7102330293819654,0.29765857393498635
catboost,29,47,HRD1|UFD2,162,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7102330293819654,0.29765857393498635
catboost,29,48,GOS1|SEC22,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7166497804795677,0.2968165080432048
catboost,29,49,GCS1|VPS28,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7130434782608696,0.2752849927977048
catboost,29,50,OST5|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7001028806584363,0.31514844739167003
catboost,29,51,DIE2|ROT2,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7087087087087087,0.20597379205034785
catboost,29,52,ALG5|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6642045454545455,0.2760416661851349
catboost,29,53,ALG8|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7105105105105105,0.290554483900174
catboost,29,54,ALG12|ROT2,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7228818132757691,0.2587644348421772
catboost,29,55,ALG9|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6827168367346939,0.3134814092064058
catboost,29,56,ALG6|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7321321321321321,0.3487741862627155
catboost,29,57,ALG3|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6632487857528332,0.20561468483540385
catboost,29,58,OST3|ROT2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6579218106995885,0.2714411441350396
catboost,29,59,DIE2|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7545454545454546,0.2860989089753247
catboost,29,60,ALG5|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7037236913113869,0.29456131595527885
catboost,29,61,ALG8|OST5,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7204545454545455,0.3253005286578163
catboost,29,62,ALG12|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7042181069958848,0.2511721675256396
catboost,29,63,ALG9|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6756756756756757,0.3207949689568012
catboost,29,64,ALG6|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8488636363636364,0.4695778486004426
catboost,29,65,ALG3|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7042181069958848,0.29777441585498277
catboost,29,66,ALG12|DIE2,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.7996996996996997,0.3637012579090353
catboost,29,67,ALG3|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7375375375375375,0.22712242663243806
catboost,29,68,DIE2|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7948863636363637,0.28684006085861147
catboost,29,69,HRD1|UBC7,162,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7102330293819654,0.29765857393498635
catboost,29,70,ALG12|ALG5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6838068181818182,0.2114442278539301
catboost,29,71,ALG5|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8502382573179033,0.4036141198859588
catboost,29,72,ALG3|ALG5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6284090909090909,0.1796321740783167
catboost,29,73,ALG5|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6810577441985969,0.27829288085299075
catboost,29,74,PMT1|PMT2,166,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.729392446633826,0.2873810131261183
catboost,29,75,ALG12|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7039039039039039,0.19805301916495213
catboost,29,76,ALG3|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7423423423423423,0.23108447031578136
catboost,29,77,ALG8|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6732954545454546,0.28230598954500324
catboost,29,78,ALG12|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7717717717717718,0.2997663215913485
catboost,29,79,ALG12|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7458847736625515,0.29738600515791785
catboost,29,80,ALG9|OST3,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.6702702702702702,0.29861827290382487
catboost,29,81,ALG3|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7651651651651652,0.35669102681485865
catboost,29,82,ALG6|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8102272727272727,0.4252299391476308
catboost,29,83,ALG3|OST3,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6851851851851851,0.28583348377340145
catboost,43,0,CWH41|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.732311320754717,0.3363012749746303
catboost,43,1,CWH41|ROT2,126,"{""depth"": 3, ""l2_leaf_reg"": 10.0}",0.6733539094650207,0.3011756800419566
catboost,43,2,MNN2|MNS1,140,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7132056451612904,0.26216979767022264
catboost,43,3,ANP1|MNN2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7461419753086419,0.26765454084059864
catboost,43,4,MNS1|ROT2,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7134433962264151,0.31354373103346994
catboost,43,5,STP22|VPS28,158,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7141304347826087,0.2861612538182336
catboost,43,6,BTS1|HMG1,166,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6784246575342466,0.26125946154629476
catboost,43,7,ALG5|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8228228228228228,0.356738787484809
catboost,43,8,ALG5|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7543543543543544,0.2602847401687328
catboost,43,9,ALG5|ALG6,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7897897897897898,0.31684541484871875
catboost,43,10,ALG8|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7697704081632653,0.2973430410906813
catboost,43,11,ALG9|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7913546630360789,0.30814274316880574
catboost,43,12,ALG8|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.821647379169503,0.3555679828604338
catboost,43,13,ALG12|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7012012012012012,0.19509414071280748
catboost,43,14,ALG6|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.88427501701838,0.5446641928947759
catboost,43,15,ALG6|DIE2,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.8590561224489796,0.43689360232100277
catboost,43,16,ALG6|ALG8,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.8769132653061225,0.5588487409676662
catboost,43,17,ALG12|ALG3,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7968106995884773,0.31490433280982894
catboost,43,18,ALG3|ALG9,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7402402402402403,0.24109046988797883
catboost,43,19,OST3|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7349056603773585,0.35461309763847654
catboost,43,20,ANP1|MNS1,140,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7132056451612904,0.26216979767022264
catboost,43,21,MNS1|OST5,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7311320754716981,0.3652617755831785
catboost,43,22,DIE2|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7410021171489061,0.21772768691266062
catboost,43,23,ALG5|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7056878306878307,0.29183051565404505
catboost,43,24,ALG8|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7170077628793226,0.33161319807509965
catboost,43,25,ALG12|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.7221183800623053,0.2520268062646378
catboost,43,26,ALG9|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6625,0.33456471468476806
catboost,43,27,ALG6|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7642907551164432,0.35218133795143974
catboost,43,28,ALG3|MNS1,122,"{""depth"": 5, ""l2_leaf_reg"": 10.0}",0.6492211838006231,0.23657470471568146
catboost,43,29,MNS1|OST3,122,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6910377358490566,0.3123668999800423
catboost,43,30,PCT1|PSD2,166,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7366174055829228,0.2895221196584695
catboost,43,31,DOA4|STP22,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7213768115942029,0.27858872664901957
catboost,43,32,GCS1|STP22,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.708695652173913,0.26918035850417954
catboost,43,33,GOS1|TLG2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7416413373860182,0.32238597176098815
catboost,43,34,SEC22|TLG2,162,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7416413373860182,0.32238597176098815
catboost,43,35,DOA4|GCS1,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.751477233229058,0.29955847352706033
catboost,43,36,DOA4|VPS28,158,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7268115942028985,0.2837382046555955
catboost,43,37,CWH41|OST5,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7006172839506173,0.3577784818194025
catboost,43,38,CWH41|DIE2,126,"{""depth"": 3, ""l2_leaf_reg"": 1.0}",0.7075075075075075,0.23715297636829227
catboost,43,39,ALG5|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.6676136363636364,0.29870411177903317
catboost,43,40,ALG8|CWH41,126,"{""depth"": 5, ""l2_leaf_reg"": 1.0}",0.7123123123123123,0.31616978970386456
