panel,a,b,label,unordered_pair,single_a,single_b,double,expected_no_interaction,n_measurements,double_observed,red_released,red_reverse,red_exchange_error,red_point_distance,raw_mask,single_only
KEGG,DIE2,ALG9,1,ALG9|DIE2,1.323400595972287,2.1575587937777736,2.4198645,3.244077292333194,2,True,0.5136652070140668,0.38763247070483,0.0987023222811032,0.5372807687102709,0.8341581978054866,-0.8341581978054866
KEGG,ALG8,ALG9,1,ALG8|ALG9,2.0742643396022356,2.1575587937777736,2.6248530000000003,3.765719850955516,2,True,0.515959392542566,0.483156874115015,0.0008837333424189797,0.5110245255571157,0.08329445417553805,-0.08329445417553805
KEGG,ALG12,ALG9,1,ALG12|ALG9,2.1390069455361376,2.1575587937777736,2.4325370000000004,3.8066851710165017,2,True,0.49969478883217994,0.5003049221571614,2.890106587383201e-07,0.502623955041781,0.018551848241636026,-0.018551848241636026
KEGG,ALG6,ALG9,1,ALG6|ALG9,2.5299364083909355,2.1575587937777736,2.614575499999999,4.039367025685385,2,True,0.45480065044909695,0.5043182477072907,0.04088110184361238,0.44679429156133754,-0.3723776146131619,0.3723776146131619
KEGG,DIE2,ALG6,1,ALG6|DIE2,1.323400595972287,2.5299364083909355,2.5569554999999995,3.5358334352299514,2,True,0.447516420627237,0.3349821746116349,0.21750140476112811,0.47989685986154035,1.2065358124186485,-1.2065358124186485
KEGG,ALG8,ALG6,1,ALG6|ALG8,2.0742643396022356,2.5299364083909355,2.5339619999999994,3.994326649747029,2,True,0.47785175544180364,0.4370421244628266,0.08510612009536977,0.48108310851703023,0.4556720687886999,-0.4556720687886999
KEGG,ALG12,ALG3,1,ALG12|ALG3,2.1390069455361376,2.8228718351247757,3.1465380000000005,4.1881636151827335,2,True,0.47499368640403483,0.39853888678808136,0.1264674268078838,0.48011062617362293,0.6838648895886381,-0.6838648895886381
KEGG,ALG9,ALG3,1,ALG3|ALG9,2.1575587937777736,2.8228718351247757,2.998630500000001,4.196723256867134,2,True,0.4686761331228611,0.3989141020330715,0.1324097648440674,0.4708462749217215,0.6653130413470021,-0.6653130413470021
KEGG,OST5,OST3,1,OST3|OST5,0.9866410867911652,2.995646963775065,,3.6778744555834426,0,False,0.3081008509074645,0.21993471749063073,0.4719644316019048,0.34394837092243297,0.0,-2.0090058769839
KEGG,MNS1,ANP1,1,ANP1|MNS1,0.21447414270937248,0.0,,0.0,1,False,0.3592731733428489,0.5549708851003194,0.08575594155683164,0.45820931900631395,0.0,0.21447414270937248
KEGG,CWH41,MNS1,0,CWH41|MNS1,0.6157176119848133,0.21447414270937248,,0.8259749032624731,0,False,0.44934601403722807,0.5472441895159452,0.0034097964468267072,0.4253948957215275,0.0,0.40124346927544086
KEGG,MNN2,MNS1,0,MNN2|MNS1,0.6621729741210333,0.21447414270937248,,0.8720336742200989,0,False,0.4581251423941909,0.5393157912004641,0.0025590664053449785,0.4201169799061898,0.0,0.4476988314116608
KEGG,ROT2,MNS1,0,MNS1|ROT2,0.6904081231682184,0.21447414270937248,1.3223140420393449,0.9000215195864774,1,True,0.45309235155408495,0.5437109707922769,0.003196677653638069,0.41496278053591074,-0.47593398045884605,0.47593398045884594
KEGG,OST5,MNS1,0,MNS1|OST5,0.9866410867911652,0.21447414270937248,1.4092007689081016,1.193349174073773,1,True,0.4129343797591895,0.5759230319549421,0.011142588285868449,0.3647570333448772,-0.7721669440817926,0.7721669440817928
KEGG,DIE2,MNS1,0,DIE2|MNS1,1.323400595972287,0.21447414270937248,1.8946612858117184,1.5260036062951285,1,True,0.3504486849496779,0.6191931786784837,0.030358136371838373,0.3045287171470768,-1.1089264532629146,1.1089264532629146
KEGG,ALG5,MNS1,0,ALG5|MNS1,1.7317384406664271,0.21447414270937248,2.3556403818554505,1.9279138779433096,1,True,0.2904213332828117,0.5683153570070376,0.14126330971015066,0.24219931144143136,-1.5172642979570548,1.5172642979570545
KEGG,ALG8,MNS1,0,ALG8|MNS1,2.0742643396022356,0.21447414270937248,2.554443736124173,2.2634848336394966,1,True,0.25626945998222633,0.4950524184450129,0.2486781215727607,0.20294614524611718,-1.8597901968928632,1.8597901968928632
KEGG,ALG12,MNS1,0,ALG12|MNS1,2.1390069455361376,0.21447414270937248,2.290461050485118,2.3267214077049694,1,True,0.23382183802399015,0.49364336835635764,0.27253479361965227,0.18782394213418643,-1.9245328028267652,1.9245328028267652
KEGG,ALG9,MNS1,0,ALG9|MNS1,2.1575587937777736,0.21447414270937248,2.330228804562991,2.344829400743944,1,True,0.2350219712719091,0.4870062202887273,0.27797180843936364,0.1874046799322628,-1.9430846510684012,1.9430846510684012
KEGG,ALG6,MNS1,0,ALG6|MNS1,2.5299364083909355,0.21447414270937248,2.8917919759505573,2.7070145668634686,1,True,0.19019481676270852,0.41066687457739603,0.3991383086598954,0.14664310995758512,-2.315462265681563,2.315462265681563
KEGG,ALG3,MNS1,0,ALG3|MNS1,2.8228718351247757,0.21447414270937248,3.0945248468498785,2.9899337319488364,1,True,0.14485747661703324,0.3631846446948958,0.49195787868807095,0.11212332097905642,-2.6083976924154033,2.6083976924154033
KEGG,OST3,MNS1,0,MNS1|OST3,2.995646963775065,0.21447414270937248,3.2483836145976106,3.1558147173021927,1,True,0.14344348237018495,0.31817225253653436,0.5383842650932806,0.10748954166466218,-2.7811728210656925,2.7811728210656925
KEGG,ANP1,MNS1,0,ANP1|MNS1,0.0,0.21447414270937248,,0.0,1,False,0.5549708851003194,0.3592731733428489,0.08575594155683164,0.47182597405493415,0.0,-0.21447414270937248
KEGG,BTS1,HMG1,0,BTS1|HMG1,0.7699315089777822,0.29624945669281905,1.9648210698047572,1.0582465501129743,1,True,0.4230867020205812,0.568445052821083,0.008468245158335774,0.4124779961029015,-0.4736820522849632,0.47368205228496313
KEGG,PCT1,PSD2,0,PCT1|PSD2,0.5884204447439656,0.3304817637129024,0.7750480599883731,0.9124996367444927,1,True,0.44669810189445447,0.5491016040711645,0.004200294034381047,0.4521149308979807,-0.2579386810310632,0.2579386810310632
KEGG,DOA4,STP22,0,DOA4|STP22,0.5679589779112229,0.3623650083769404,,0.9235221193932094,0,False,0.4803954043093746,0.518918145050892,0.0006864506397334935,0.46481561397085264,0.0,0.20559396953428244
KEGG,GCS1,STP22,0,GCS1|STP22,0.6782034512686153,0.3623650083769404,,1.0321116611826595,0,False,0.46178756381715197,0.5356749676356307,0.0025374685472172587,0.44535924872621024,0.0,0.31583844289167484
KEGG,VPS28,STP22,0,STP22|VPS28,0.7089474274544649,0.3623650083769404,,1.0623714820159567,0,False,0.4473818645011405,0.5481117075535158,0.004506427945343727,0.4382424260499407,0.0,0.3465824190775245
KEGG,GOS1,TLG2,0,GOS1|TLG2,0.6591860089543261,0.4771709343535571,,1.1251624819317028,0,False,0.4638087899952014,0.5342049115779742,0.0019862984268244066,0.4666097350726691,0.0,0.182015074600769
KEGG,SEC22,TLG2,0,SEC22|TLG2,1.8082163823501414,0.4771709343535571,3.3691935828762047,2.2376384115510395,1,True,0.3253139419429559,0.5190604851753298,0.1556255728817144,0.2823817462787328,-1.331045447996584,1.3310454479965843
KEGG,STP22,DOA4,0,DOA4|STP22,0.3623650083769404,0.5679589779112229,,0.9235221193932094,0,False,0.518918145050892,0.4803954043093746,0.0006864506397334935,0.5349636740804448,0.0,-0.20559396953428244
KEGG,GCS1,DOA4,0,DOA4|GCS1,0.6782034512686153,0.5679589779112229,,1.2319028399612475,0,False,0.5402573320848268,0.463952041586524,0.00420937367135088,0.49315363024817854,0.0,0.1102444733573924
KEGG,VPS28,DOA4,0,DOA4|VPS28,0.7089474274544649,0.5679589779112229,,1.2618321798355578,0,False,0.5416583317328213,0.5012575871210111,0.04291591885383239,0.5209054494140937,0.0,0.14098844954324208
KEGG,PSD2,PCT1,0,PCT1|PSD2,0.3304817637129024,0.5884204447439656,0.7750480599883731,0.9124996367444927,1,True,0.5491016040711645,0.44669810189445447,0.004200294034381047,0.5437231376889768,0.2579386810310632,-0.2579386810310632
KEGG,OST5,CWH41,0,CWH41|OST5,0.9866410867911652,0.6157176119848133,2.5017817689081014,1.5767258405358886,1,True,0.4647423364007784,0.5330132651522803,0.0022443984469413536,0.43744913162513016,-0.3709234748063519,0.3709234748063519
KEGG,DIE2,CWH41,0,CWH41|DIE2,1.323400595972287,0.6157176119848133,1.4634612858117184,1.9000629550741392,1,True,0.40498543256987224,0.5801740174614991,0.014840549968628602,0.3772786202525157,-0.7076829839874736,0.7076829839874736
KEGG,ALG5,CWH41,0,ALG5|CWH41,1.7317384406664271,0.6157176119848133,1.8221823818554503,2.287556781957068,1,True,0.3443742603096601,0.5646904225814484,0.09093531710889147,0.30983083235679987,-1.1160208286816138,1.1160208286816138
KEGG,ALG8,CWH41,0,ALG8|CWH41,2.0742643396022356,0.6157176119848133,2.298176736124173,2.607760092112238,1,True,0.30850545305411986,0.49494396026726195,0.19655058667861813,0.2644501566557763,-1.4585467276174222,1.4585467276174222
KEGG,ALG12,CWH41,0,ALG12|CWH41,2.1390069455361376,0.6157176119848133,2.267987050485118,2.6677000627065124,1,True,0.2845152306189036,0.4935809467011101,0.22190382267998632,0.24766446716626528,-1.5232893335513242,1.5232893335513242
KEGG,ALG9,CWH41,0,ALG9|CWH41,2.1575587937777736,0.6157176119848133,2.375827804562991,2.6848385769016567,1,True,0.28580751601003523,0.48723689859601127,0.22695558539395355,0.24697060085910974,-1.5418411817929603,1.5418411817929603
KEGG,ALG6,CWH41,0,ALG6|CWH41,2.5299364083909355,0.6157176119848133,2.741270975950557,3.025019147957265,1,True,0.23636539313446414,0.41379398340255863,0.3498406234629772,0.19794240853076947,-1.9142187964061224,1.9142187964061221
KEGG,ALG3,CWH41,0,ALG3|CWH41,2.8228718351247757,0.6157176119848133,3.1460958468498785,3.2867838017142956,1,True,0.18403406034886688,0.36743113438982383,0.4485348052613093,0.1550339685783289,-2.207154223139962,2.2071542231399626
KEGG,OST3,CWH41,0,CWH41|OST3,2.995646963775065,0.6157176119848133,3.3911306145976106,3.4383660466710975,1,True,0.18253697720005949,0.3235297219308467,0.4939333008690938,0.14875730462219652,-2.379929351790252,2.379929351790252
KEGG,UBC7,UFD2,0,UBC7|UFD2,1.702083196063787,0.6433047475818576,2.320456671829154,2.2840316677930486,2,True,0.3612107674769743,0.5728866438621207,0.06590258866090504,0.32193474493378355,-1.0587784484819294,1.0587784484819294
KEGG,HRD1,UFD2,0,HRD1|UFD2,1.9108724602670053,0.6433047475818576,2.110659244116982,2.47937931362127,1,True,0.33076157316962757,0.5381624091268246,0.13107601770354793,0.28948151142954087,-1.2675677126851477,1.2675677126851477
KEGG,TLG2,GOS1,0,GOS1|TLG2,0.4771709343535571,0.6591860089543261,,1.1251624819317028,0,False,0.5342049115779742,0.4638087899952014,0.0019862984268244066,0.5314150584059859,0.0,-0.182015074600769
KEGG,SEC22,GOS1,0,GOS1|SEC22,1.8082163823501414,0.6591860089543261,1.6520674999999994,2.3973997231399116,1,True,0.3608010527492106,0.5523867916366878,0.0868121556141016,0.3132127731569039,-0.8367326086955312,1.1490303733958154
KEGG,STP22,GCS1,0,GCS1|STP22,0.3623650083769404,0.6782034512686153,,1.0321116611826595,0,False,0.5356749676356307,0.46178756381715197,0.0025374685472172587,0.5526403560412431,0.0,-0.31583844289167484
KEGG,DOA4,GCS1,0,DOA4|GCS1,0.5679589779112229,0.6782034512686153,,1.2319028399612475,0,False,0.463952041586524,0.5402573320848268,0.00420937367135088,0.5181614540938503,0.0,-0.1102444733573924
KEGG,VPS28,GCS1,0,GCS1|VPS28,0.7089474274544649,0.6782034512686153,1.7541988252337515,1.3684220325447023,1,True,0.4871867086677866,0.5124986769667135,0.0003146143654999545,0.49474469955850103,-0.030743976185849675,0.030743976185849675
KEGG,CWH41,ROT2,0,CWH41|ROT2,0.6157176119848133,0.6904081231682184,0.7576760420393449,1.2900451033008986,1,True,0.4975331968854011,0.5024560101339935,1.0792980605356384e-05,0.513118840455815,0.07469051118340508,-0.07469051118340508
KEGG,OST5,ROT2,0,OST5|ROT2,0.9866410867911652,0.6904081231682184,2.3029969999999995,1.6475355764452986,2,True,0.4632323278557704,0.5341235596527543,0.0026441124914753367,0.45053843635148516,-0.2962329636229468,0.2962329636229468
KEGG,DIE2,ROT2,0,DIE2|ROT2,1.323400595972287,0.6904081231682184,2.5114434999999995,1.9688719827478074,2,True,0.4046619137520933,0.57925033904652,0.016087747201386726,0.39089187694978195,-0.6329924728040686,0.6329924728040686
KEGG,ALG5,ROT2,0,ALG5|ROT2,1.7317384406664271,0.6904081231682184,1.8632599999999997,2.3533009026674154,2,True,0.34512980171464636,0.5360187183195138,0.11885147996583989,0.32297857473327624,-1.0413303174982087,1.0413303174982087
KEGG,ALG8,ROT2,0,ALG8|ROT2,2.0742643396022356,0.6904081231682184,2.1602235,2.6702776748049524,2,True,0.3099891319131965,0.46454446080000433,0.22546640728679912,0.27667354153920337,-1.3838562164340171,1.3838562164340171
KEGG,ALG12,ROT2,0,ALG12|ROT2,2.1390069455361376,0.6904081231682184,2.3196575,2.7295308995648746,2,True,0.2860524136600733,0.46251891527576827,0.25142867106415845,0.2597277065630637,-1.4485988223679191,1.4485988223679191
KEGG,ALG9,ROT2,0,ALG9|ROT2,2.1575587937777736,0.6904081231682184,2.3607175,2.746467813189391,2,True,0.2873925953686378,0.45621531812590543,0.25639208650545675,0.25897024939262275,-1.4671506706095552,1.4671506706095552
KEGG,ALG6,ROT2,0,ALG6|ROT2,2.5299364083909355,0.6904081231682184,2.608419999999999,3.082116274810721,2,True,0.23839375492135456,0.38237026017194603,0.3792359849066994,0.20857949264042522,-1.839528285222717,1.839528285222717
KEGG,ALG3,ROT2,0,ALG3|ROT2,2.8228718351247757,0.6904081231682184,3.067281,3.339601681410365,2,True,0.18597617669387215,0.3361014232951581,0.47792240001096975,0.16419468486108008,-2.1324637119565573,2.1324637119565573
KEGG,OST3,ROT2,0,OST3|ROT2,2.995646963775065,0.6904081231682184,3.3511626145976106,3.4883338872589698,1,True,0.18470627489071823,0.29402452644623356,0.5212691986630482,0.1575766812159222,-2.3052388406068465,2.3052388406068465
KEGG,DOA4,VPS28,0,DOA4|VPS28,0.5679589779112229,0.7089474274544649,,1.2618321798355578,0,False,0.5012575871210111,0.5416583317328213,0.04291591885383239,0.5230971056222503,0.0,-0.14098844954324208
KEGG,GCS1,VPS28,0,GCS1|VPS28,0.6782034512686153,0.7089474274544649,1.7541988252337515,1.3684220325447023,1,True,0.5124986769667135,0.4871867086677866,0.0003146143654999545,0.5050511673544555,0.030743976185849675,-0.030743976185849675
KEGG,MNS1,OST5,0,MNS1|OST5,0.21447414270937248,0.9866410867911652,1.4092007689081016,1.193349174073773,1,True,0.5759230319549421,0.4129343797591895,0.011142588285868449,0.6290262540915303,0.7721669440817926,-0.7721669440817928
KEGG,CWH41,OST5,0,CWH41|OST5,0.6157176119848133,0.9866410867911652,2.5017817689081014,1.5767258405358886,1,True,0.5330132651522803,0.4647423364007784,0.0022443984469413536,0.5618558837343635,0.3709234748063519,-0.3709234748063519
KEGG,ROT2,OST5,0,OST5|ROT2,0.6904081231682184,0.9866410867911652,2.3029969999999995,1.6475355764452986,2,True,0.5341235596527543,0.4632323278557704,0.0026441124914753367,0.5471799652801973,0.2962329636229468,-0.2962329636229468
KEGG,DIE2,OST5,0,DIE2|OST5,1.323400595972287,0.9866410867911652,0.9878437141882815,2.2388293411643336,1,True,0.4454466692120182,0.5484603083067094,0.006093022481272303,0.4438378554242533,0.33435425438688915,0.33675950918112174
KEGG,ALG5,OST5,0,ALG5|OST5,1.7317384406664271,0.9866410867911652,,2.609794715553514,0,False,0.3874700061025417,0.5429519240442005,0.06957806985325787,0.3756843851637948,0.0,0.7450973538752619
KEGG,ALG8,OST5,0,ALG8|OST5,2.0742643396022356,0.9866410867911652,,2.9127628186302132,0,False,0.35199715438154316,0.47485545753553526,0.17314738808292152,0.3265785473165405,0.0,1.0876232528110703
KEGG,ALG12,OST5,0,ALG12|OST5,2.1390069455361376,0.9866410867911652,1.2626309495148824,2.9690558874118627,1,True,0.32786935945696094,0.47306046339043933,0.19907017715259978,0.30957956173666,0.600386133297538,1.1523658587449723
KEGG,ALG9,OST5,0,ALG9|OST5,2.1575587937777736,0.9866410867911652,-0.009656804562990562,2.9851252389859795,1,True,0.32918674605783954,0.4669776397912649,0.20383561415089557,0.30853004806717355,1.1709177069866084,1.1709177069866084
KEGG,ALG6,OST5,0,ALG6|OST5,2.5299364083909355,0.9866410867911652,,3.3014383179532443,0,False,0.27803234450101194,0.39547403752368376,0.3264936179753043,0.2536417928261263,0.0,1.5432953215997702
KEGG,ALG3,OST5,0,ALG3|OST5,2.8228718351247757,0.9866410867911652,,3.540956568259656,2,False,0.22132337945340452,0.3499552232739723,0.42872139727262315,0.20405703956656612,0.0,1.8362307483336104
KEGG,OST3,OST5,0,OST3|OST5,2.995646963775065,0.9866410867911652,,3.6778744555834426,0,False,0.21993471749063073,0.3081008509074645,0.4719644316019048,0.1959922518769594,0.0,2.0090058769839
KEGG,MNS1,DIE2,0,DIE2|MNS1,0.21447414270937248,1.323400595972287,1.8946612858117184,1.5260036062951285,1,True,0.6191931786784837,0.3504486849496779,0.030358136371838373,0.671579139376159,1.1089264532629146,-1.1089264532629146
KEGG,CWH41,DIE2,0,CWH41|DIE2,0.6157176119848133,1.323400595972287,1.4634612858117184,1.9000629550741392,1,True,0.5801740174614991,0.40498543256987224,0.014840549968628602,0.6098948350617096,0.7076829839874736,-0.7076829839874736
KEGG,ROT2,DIE2,0,DIE2|ROT2,0.6904081231682184,1.323400595972287,2.5114434999999995,1.9688719827478074,2,True,0.57925033904652,0.4046619137520933,0.016087747201386726,0.5936317122215632,0.6329924728040686,-0.6329924728040686
KEGG,OST5,DIE2,0,DIE2|OST5,0.9866410867911652,1.323400595972287,0.9878437141882815,2.2388293411643336,1,True,0.5484603083067094,0.4454466692120182,0.006093022481272303,0.5500793497981379,-0.33435425438688915,-0.33675950918112174
KEGG,ALG5,DIE2,0,ALG5|DIE2,1.7317384406664271,1.323400595972287,1.856713,2.8920776460136843,2,True,0.44522424622425194,0.5481732906841732,0.006602463091574862,0.43448109304051624,-0.40833784469414014,0.40833784469414014
KEGG,ALG8,DIE2,0,ALG8|DIE2,2.0742643396022356,1.323400595972287,2.0684430000000003,3.1766658503652954,2,True,0.4097161804733736,0.5200093914439561,0.07027442808267037,0.38402035075008895,-0.739221064425478,0.7508637436299486
KEGG,ALG12,DIE2,0,ALG12|DIE2,2.1390069455361376,1.323400595972287,2.516477,3.2291274546327364,2,True,0.3865206057267146,0.5194022631825316,0.09407713109075377,0.3681831644793719,-0.8156063495638506,0.8156063495638506
KEGG,ALG9,DIE2,0,ALG9|DIE2,2.1575587937777736,1.323400595972287,2.4198645,3.244077292333194,2,True,0.38763247070483,0.5136652070140668,0.0987023222811032,0.3667301300715559,-0.8341581978054866,0.8341581978054866
KEGG,ALG6,DIE2,0,ALG6|DIE2,2.5299364083909355,1.323400595972287,2.5569554999999995,3.5358334352299514,2,True,0.3349821746116349,0.447516420627237,0.21750140476112811,0.309002416017367,-1.2065358124186485,1.2065358124186485
KEGG,ALG3,DIE2,0,ALG3|DIE2,2.8228718351247757,1.323400595972287,3.2180930000000005,3.7531873640641584,2,True,0.2743903648977405,0.40437566868216923,0.3212339664200903,0.2554949801057841,-1.4994712391524887,1.4994712391524887
KEGG,OST3,DIE2,0,DIE2|OST3,2.995646963775065,1.323400595972287,,3.8758615724488097,0,False,0.27243461270045133,0.36190181979905967,0.365663567500489,0.24565608148904966,0.0,1.672246367802778
KEGG,UFD2,UBC7,0,UBC7|UFD2,0.6433047475818576,1.702083196063787,2.320456671829154,2.2840316677930486,2,True,0.5728866438621207,0.3612107674769743,0.06590258866090504,0.6192374038396677,1.0587784484819294,-1.0587784484819294
KEGG,HRD1,UBC7,0,HRD1|UBC7,1.9108724602670053,1.702083196063787,2.8560569186276723,3.3338636540476494,3,True,0.4741521054596821,0.5240387051143776,0.0018091894259403274,0.4689731916171348,-0.2087892642032183,0.2087892642032183
KEGG,MNS1,ALG5,0,ALG5|MNS1,0.21447414270937248,1.7317384406664271,2.3556403818554505,1.9279138779433096,1,True,0.5683153570070376,0.2904213332828117,0.14126330971015066,0.63507743579001,1.5172642979570548,-1.5172642979570545
KEGG,CWH41,ALG5,0,ALG5|CWH41,0.6157176119848133,1.7317384406664271,1.8221823818554503,2.287556781957068,1,True,0.5646904225814484,0.3443742603096601,0.09093531710889147,0.6062001875850189,1.1160208286816138,-1.1160208286816138
KEGG,ROT2,ALG5,0,ALG5|ROT2,0.6904081231682184,1.7317384406664271,1.8632599999999997,2.3533009026674154,2,True,0.5360187183195138,0.34512980171464636,0.11885147996583989,0.5621636956350735,1.0413303174982087,-1.0413303174982087
KEGG,OST5,ALG5,0,ALG5|OST5,0.9866410867911652,1.7317384406664271,,2.609794715553514,0,False,0.5429519240442005,0.3874700061025417,0.06957806985325787,0.5557111104172746,0.0,-0.7450973538752619
KEGG,ALG12,ALG5,0,ALG12|ALG5,2.1390069455361376,1.7317384406664271,2.2273650000000003,3.5246280750170818,2,True,0.44628918468634565,0.5440795375917149,0.00963127772193939,0.43752999946529497,-0.40726850486971045,0.40726850486971045
KEGG,ALG9,ALG5,0,ALG5|ALG9,2.1575587937777736,1.7317384406664271,2.0102595,3.5380366116842024,2,True,0.44705751642456343,0.5387675841115541,0.014174899463882396,0.4355155832328563,-0.13122176555579945,0.4258203531113465
KEGG,ALG3,ALG5,0,ALG3|ALG5,2.8228718351247757,1.7317384406664271,2.9626480000000006,3.9852581339277604,2,True,0.3360359581756762,0.43900195760211114,0.22496208422221264,0.3238444644099922,-1.0911333944583486,1.0911333944583486
KEGG,OST3,ALG5,0,ALG5|OST3,2.995646963775065,1.7317384406664271,,4.089962872336448,0,False,0.33350211780815536,0.397916241854606,0.26858164033723864,0.31181049140899014,0.0,1.2639085231086378
KEGG,PMT2,PMT1,0,PMT1|PMT2,2.8229894698440097,1.8075188257965098,,4.02525761449211,0,False,0.3632211946662949,0.42411127073418975,0.21266753459951537,0.3454049223936831,0.0,1.0154706440474999
KEGG,TLG2,SEC22,0,SEC22|TLG2,0.4771709343535571,1.8082163823501414,3.3691935828762047,2.2376384115510395,1,True,0.5190604851753298,0.3253139419429559,0.1556255728817144,0.5760121476154452,1.331045447996584,-1.3310454479965843
KEGG,GOS1,SEC22,0,GOS1|SEC22,0.6591860089543261,1.8082163823501414,1.6520674999999994,2.3973997231399116,1,True,0.5523867916366878,0.3608010527492106,0.0868121556141016,0.6113281081669153,0.8367326086955312,-1.1490303733958154
KEGG,UFD2,HRD1,0,HRD1|UFD2,0.6433047475818576,1.9108724602670053,2.110659244116982,2.47937931362127,1,True,0.5381624091268246,0.33076157316962757,0.13107601770354793,0.5912481409115784,1.2675677126851477,-1.2675677126851477
KEGG,UBC7,HRD1,0,HRD1|UBC7,1.702083196063787,1.9108724602670053,2.8560569186276723,3.3338636540476494,3,True,0.5240387051143776,0.4741521054596821,0.0018091894259403274,0.5292992298921784,0.2087892642032183,-0.2087892642032183
KEGG,MNS1,ALG8,0,ALG8|MNS1,0.21447414270937248,2.0742643396022356,2.554443736124173,2.2634848336394966,1,True,0.4950524184450129,0.25626945998222633,0.2486781215727607,0.5839961322644669,1.8597901968928632,-1.8597901968928632
KEGG,CWH41,ALG8,0,ALG8|CWH41,0.6157176119848133,2.0742643396022356,2.298176736124173,2.607760092112238,1,True,0.49494396026726195,0.30850545305411986,0.19655058667861813,0.5565676850078144,1.4585467276174222,-1.4585467276174222
KEGG,ROT2,ALG8,0,ALG8|ROT2,0.6904081231682184,2.0742643396022356,2.1602235,2.6702776748049524,2,True,0.46454446080000433,0.3099891319131965,0.22546640728679912,0.5093569920155612,1.3838562164340171,-1.3838562164340171
KEGG,OST5,ALG8,0,ALG8|OST5,0.9866410867911652,2.0742643396022356,,2.9127628186302132,0,False,0.47485545753553526,0.35199715438154316,0.17314738808292152,0.5056293198962636,0.0,-1.0876232528110703
KEGG,ALG5,ALG8,0,ALG5|ALG8,1.7317384406664271,2.0742643396022356,1.9342515000000002,3.4774630697436786,2,True,0.5302629570766982,0.46668464520686886,0.003052397716432953,0.5474784441354549,0.06250021973133779,-0.3425258989358084
KEGG,ALG12,ALG8,0,ALG12|ALG8,2.1390069455361376,2.0742643396022356,2.494948,3.7537421615375117,2,True,0.48268907222039353,0.5163968869844373,0.0009140407951691021,0.49067883270143636,-0.06474260593390202,0.06474260593390202
KEGG,ALG9,ALG8,0,ALG8|ALG9,2.1575587937777736,2.0742643396022356,2.6248530000000003,3.765719850955516,2,True,0.483156874115015,0.515959392542566,0.0008837333424189797,0.48817271583602256,-0.08329445417553805,0.08329445417553805
KEGG,ALG6,ALG8,0,ALG6|ALG8,2.5299364083909355,2.0742643396022356,2.5339619999999994,3.994326649747029,2,True,0.4370421244628266,0.47785175544180364,0.08510612009536977,0.4338948076086179,-0.4556720687886999,0.4556720687886999
